,movieId,average_rating
444,451,3.048798798798799
445,452,3.5595623987034037
446,453,3.0993249758919963
447,454,3.505486441151803
448,455,2.6076511605693
449,456,3.813975448536355
450,457,3.976875850450334
451,458,3.14503133393017
452,459,2.7809215844785773
453,460,2.4275510204081634
454,461,3.348404255319149
455,462,2.6291079812206575
456,463,2.8161434977578477
457,464,2.9284509418048916
458,465,3.2645569620253165
459,466,2.930698023517638
460,467,3.41921664626683
461,468,3.3082208439742185
462,469,3.2797029702970297
463,470,2.1408045977011496
464,471,3.651588858375834
465,472,2.8746666666666667
466,473,2.328392621870883
467,474,3.7158688152733803
468,475,3.9016699318966324
469,476,3.010204081632653
470,477,3.547307132459971
471,478,2.4161073825503356
472,479,2.9319908814589666
473,480,3.689013080239925
474,481,3.3362724478239767
475,482,3.4221339779005526
476,483,3.7635239567233385
477,484,2.778708133971292
478,485,2.8051029818628956
479,486,2.703731343283582
480,487,2.595952023988006
481,488,3.385113268608414
482,489,2.754874651810585
483,490,3.351319648093842
484,491,3.3981248953624643
485,492,3.6578947368421053
486,493,3.617812720018775
487,494,3.3701031622951927
488,495,3.4364801864801864
489,496,3.3140877598152425
490,497,3.867442456882734
491,498,2.814420803782506
492,499,2.7646370023419204
493,500,3.3982102634413867
494,501,3.840890522875817
495,502,2.316020730058585
496,503,3.0777027027027026
497,504,2.9832268370607027
498,505,2.505649717514124
499,506,3.5096092248558617
500,507,3.5290070156502966
501,508,3.804518623212504
502,509,3.684152834325086
503,510,2.771617497456765
504,511,3.13988603988604
505,512,2.9215029761904763
506,513,2.9565916398713825
507,514,3.4466185029098937
508,515,3.8918410041841005
509,516,3.0853457738748626
510,517,3.1322196322196323
511,518,2.7017477203647418
512,519,2.2457418932197837
513,520,3.079576918817145
514,521,3.318280977312391
515,522,3.5354464894342197
516,523,3.6481865284974093
517,524,3.513327061774851
518,525,3.3823529411764706
519,526,3.1655172413793102
520,527,4.242336641656378
521,528,2.7746913580246915
522,529,3.829604491369197
523,530,3.0853658536585367
524,531,3.5061643107662874
525,532,3.069739235900546
526,533,2.932
527,534,3.886142467886337
528,535,3.769691499835904
529,536,3.280745341614907
530,537,3.156728893842296
531,538,3.6890343698854338
532,539,3.51405670534753
533,540,2.721814175541682
534,541,4.113712129153999
535,542,2.859100050276521
536,543,3.2089720008174942
537,544,2.929404414827155
538,546,2.0894020130254587
539,547,2.8410852713178296
540,548,2.893189368770764
541,549,3.884005287508262
542,550,3.080085348506401
543,551,3.74217294073798
544,552,3.195811213259096
545,553,3.7032188465799756
546,554,3.076923076923077
547,555,3.81165027674781
548,556,3.9560029828486205
549,558,2.850161987041037
550,559,3.0083333333333333
551,560,3.0121951219512195
552,561,3.439655172413793
553,562,3.764653397391901
554,563,3.4558823529411766
555,564,2.35752688172043
556,565,3.2298464491362764
557,566,2.768987341772152
558,567,3.3449367088607596
559,568,3.5472636815920398
560,569,2.936490250696379
561,570,3.4414225941422596
562,571,3.6214285714285714
563,572,2.6315789473684212
564,573,3.4484304932735426
565,574,3.2967032967032965
566,575,3.0349390425215583
567,576,2.462962962962963
568,577,2.8192252510760403
569,579,3.0454545454545454
570,580,3.0453795379537953
571,581,3.972497522299306
572,582,3.332167832167832
573,583,3.568106312292359
574,584,3.064516129032258
575,585,2.6126050420168068
576,586,3.1796445610021484
577,587,3.4466198524160916
578,588,3.70176193292825
579,589,3.9623015873015874
580,590,3.7413024336324634
581,591,2.128205128205128
582,592,3.390484644061779
583,593,4.150286831299974
584,594,3.566805130780116
585,595,3.6798850321557572
586,596,3.4423318010865023
587,597,3.439492086860508
588,598,3.5718232044198897
589,599,3.9438401214267644
590,600,2.97196261682243
591,601,3.3916666666666666
592,602,3.992997198879552
593,603,2.9342723004694835
594,604,2.6666666666666665
595,605,3.2985764235764234
596,606,2.5760537568723274
597,607,2.82
598,608,4.115325039934169
599,609,3.021687563537784
600,610,3.375795467232332
601,611,2.529773622047244
602,612,2.7280957943925235
603,613,3.635572987721692
604,614,3.1137724550898205
605,615,3.8620689655172415
606,616,3.3834355828220857
607,617,3.5789473684210527
608,618,2.755813953488372
609,619,2.594577553593947
610,620,3.27
611,621,3.6031976744186047
612,623,3.260869565217391
613,625,3.25
614,626,2.884892086330935
615,627,3.5233482364629904
616,628,3.76265389876881
617,629,3.1379310344827585
618,630,3.350840336134454
619,631,2.760652093367914
620,632,3.935267857142857
621,633,3.3874643874643873
622,634,2.241469816272966
623,635,3.640731292517007
624,636,2.9375
625,637,2.8447909284195605
626,638,3.288244766505636
627,639,2.9359183673469387
628,640,2.9759334889148192
629,641,2.4827586206896552
630,642,1.8076923076923077
631,643,2.392857142857143
632,644,2.4761904761904763
633,645,3.6473214285714284
634,647,3.523217899707668
635,648,3.4139743294457587
636,649,3.722972972972973
637,650,3.465528781793842
638,651,2.482142857142857
639,652,3.0773809523809526
640,653,3.2187769908447055
641,654,2.973684210526316
642,655,2.380952380952381
643,656,2.8733790999237225
644,657,2.5543478260869565
645,658,3.0545454545454547
646,659,3.7563884156729133
647,660,2.977777777777778
648,661,3.283609022556391
649,662,3.252686521338655
650,663,3.3625772038180797
651,664,3.0417910447761196
652,665,3.963717377466582
653,666,3.438679245283019
654,667,2.561241610738255
655,668,4.087409420289855
656,670,4.119825708061002
657,671,3.6541196994095544
658,672,2.4285714285714284
659,673,2.7898093636108774
660,674,2.985235960980754
661,675,2.2903225806451615
662,676,2.5166666666666666
663,678,4.070625439212931
664,679,3.4019607843137254
665,680,3.548016701461378
666,681,3.5923076923076924
667,682,3.2183098591549295
668,683,2.6463414634146343
669,684,2.5185185185185186
670,685,3.508756567425569
671,687,2.9950980392156863
672,688,2.5872293693128334
673,690,3.3295454545454546
674,691,3.0513910355486864
675,692,2.337991718426501
676,693,3.081081081081081
677,694,3.0160148347943356
678,695,3.175946547884187
679,696,3.1444444444444444
680,697,2.7851239669421486
681,698,2.8212121212121213
682,699,2.25
683,700,3.2413793103448274
684,701,3.231707317073171
685,702,3.7652859960552267
686,703,2.8788659793814433
687,704,2.847090999502735
688,705,3.501098901098901
689,706,3.1007462686567164
690,707,3.077146869983949
691,708,3.3941946466306643
692,709,3.316729596282312
693,710,2.7381305637982196
694,711,2.6617477960904563
695,712,3.477272727272727
696,713,3.4194630872483223
697,714,3.8866805411030176
698,715,3.5402124430955992
699,716,2.9544117647058825
700,717,3.217171717171717
701,718,3.4510785824345147
702,719,2.948918075142642
703,720,4.032713567839196
704,721,3.0
705,722,3.6054794520547944
706,723,3.3292682926829267
707,724,3.08953812910777
708,725,2.794787297783104
709,726,3.1174438687392056
710,727,3.1551724137931036
711,728,3.806532663316583
712,729,3.4178082191780823
713,730,3.0684931506849313
714,731,2.9220489977728286
715,732,2.7976653696498053
716,733,3.687172127090963
717,734,2.676470588235294
718,735,3.5152529761904763
719,736,3.221491337560537
720,737,2.1092708741669934
721,738,3.0806451612903225
722,739,1.9333333333333333
723,741,3.9907154560349536
724,742,2.752506836827712
725,743,2.744932214331827
726,744,2.9210526315789473
727,745,4.096215808596695
728,746,3.706117021276596
729,747,2.3508771929824563
730,748,3.1723197545594
731,749,2.7083333333333335
732,750,4.199991259759935
733,751,3.4375
734,752,2.922222222222222
735,753,3.286654135338346
736,754,2.954320987654321
737,755,3.36875
738,756,3.181451612903226
739,757,3.549698795180723
740,758,3.1
741,759,3.857702349869452
742,760,3.6732979664014147
743,761,2.793617516887957
744,762,2.411687431138232
745,763,3.0806451612903225
746,764,3.3614173228346456
747,765,3.039987152722017
748,766,3.4612382934443287
749,767,3.529968454258675
750,768,3.0142857142857142
751,769,3.5774647887323945
752,770,2.735294117647059
753,771,3.3832335329341316
754,772,2.8333333333333335
755,773,3.5454545454545454
756,774,2.6923076923076925
757,775,3.0164835164835164
758,776,2.8518518518518516
759,778,4.013924221921515
760,779,2.8530465949820787
761,780,3.401698933848352
762,781,3.427529827662395
763,782,2.8740740740740742
764,783,3.2523553632493543
765,784,2.7172619047619047
766,785,3.284525088230781
767,786,3.167582557370376
768,787,3.671875
769,788,2.82396077774053
770,789,3.1160714285714284
771,790,3.5210084033613445
772,791,3.596638655462185
773,792,3.017857142857143
774,793,3.264
775,794,3.3783783783783785
776,795,3.2025862068965516
777,797,3.3811475409836067
778,798,2.8433751743375173
779,799,3.358809168588092
780,800,4.054022390002603
781,801,3.027981171548117
782,802,3.4562390272449446
783,803,3.56120826709062
784,804,3.0812108559498954
785,805,3.68963506653862
786,806,3.1592039800995027
787,807,3.30168776371308
788,808,3.2204545454545452
789,809,2.849184782608696
790,810,1.8454020435362062
791,812,2.4871794871794872
792,813,2.775992438563327
793,814,3.1
794,815,2.140625
795,816,3.2531645569620253
796,818,2.6129635400436273
797,819,3.359375
798,820,2.939189189189189
799,821,2.99
800,822,3.1923076923076925
801,823,3.390374331550802
802,824,3.797590361445783
803,825,2.75
804,826,2.1538461538461537
805,827,3.0941176470588236
806,828,3.1342776203966007
807,829,2.669287469287469
808,830,3.0926687636099683
809,831,3.508510638297872
810,832,3.4458679593721144
811,833,2.7125935162094765
812,834,2.6301369863013697
813,835,3.187973484848485
814,836,2.9191544434857635
815,837,3.4565801253357207
816,838,3.7425547755796638
817,839,2.798526053560307
818,840,2.7298546895640685
819,841,3.697975253093363
820,842,2.7664414414414416
821,843,3.3333333333333335
822,844,3.7569060773480665
823,845,3.3666666666666667
824,846,3.5
825,847,2.918032786885246
826,848,3.659890360895386
827,849,2.7774428779776374
828,850,3.528368794326241
829,851,3.5033149171270717
830,852,3.1745252128356256
831,853,3.3140495867768593
832,854,3.7265625
833,855,2.8157894736842106
834,856,3.3559322033898304
835,857,3.33
836,858,4.32660258119567
837,859,2.473684210526316
838,860,3.5100755667506296
839,861,3.451442646023927
840,862,3.598944591029024
841,864,3.252688172043011
842,865,3.324074074074074
843,866,3.7084161226227645
844,867,2.3777472527472527
845,868,3.14
846,869,3.08993399339934
847,870,2.258220502901354
848,871,3.1984126984126986
849,872,3.6666666666666665
850,873,3.0217391304347827
851,874,3.063953488372093
852,875,3.4232851985559565
853,876,2.7252906976744184
854,877,3.1620111731843576
855,878,2.783333333333333
856,879,2.8092845659163985
857,880,2.4938023180940116
858,881,2.822061191626409
859,882,2.986796785304248
860,884,3.30327868852459
861,885,2.6703216374269005
862,886,3.0567194685743484
863,887,2.97
864,889,3.382575757575758
865,891,2.590452261306533
866,892,3.72049898853675
867,893,3.635265700483092
868,894,2.8375
869,895,2.9776119402985075
870,896,3.670093457943925
871,897,3.6363636363636362
872,898,4.101242161119151
873,899,4.019638426090039
874,900,3.777619589977221
875,901,3.6107329842931937
876,902,3.8102970152521345
877,903,4.11598074608905
878,904,4.223027931246163
879,905,4.1152965859240895
880,906,4.019185591229444
881,907,3.9017137096774195
882,908,4.187337202394553
883,909,4.0223360655737705
884,910,4.0271116440181185
885,911,4.032157676348548
886,912,4.195889466578577
887,913,4.119897632757517
888,914,3.8614619513735398
889,915,3.8677685950413223
890,916,4.051589242053789
891,917,3.613100081366965
892,918,3.7251013970256874
893,919,3.9201423206167227
894,920,3.8101644245142
895,921,3.778236914600551
896,922,4.189934559052665
897,923,4.070491328283455
898,924,3.9965645461159163
899,925,3.5098039215686274
900,926,4.161099568483299
901,927,3.9261083743842367
902,928,4.058833089549813
903,929,3.8048245614035086
904,930,4.149450371807307
905,931,3.8781744571218257
906,932,3.816244471250503
907,933,3.9737506309944473
908,934,3.4564902852418355
909,935,3.7385892116182573
910,936,3.9776974080771548
911,937,3.6491803278688524
912,938,3.5890518596123626
913,939,3.3135593220338984
914,940,3.846203763789747
915,941,3.562558356676004
916,942,4.0527802557240555
917,943,3.8024172359432473
918,944,3.8126571668063707
919,945,4.033152627189325
920,946,3.937779017857143
921,947,4.017066420664206
922,948,3.7304123711340207
923,949,3.8849470795766368
924,950,4.139336016096579
925,951,4.0804084870117
926,952,3.462491277041172
927,953,4.025306515351099
928,954,3.9786048431480463
929,955,4.003876684511722
930,956,3.477886977886978
931,957,3.24618320610687
932,958,3.130630630630631
933,959,3.689887640449438
934,960,3.489130434782609
935,961,3.402482269503546
936,962,3.4
937,963,3.5356536502546687
938,964,3.4037433155080214
939,965,3.9620611551528877
940,966,3.435374149659864
941,967,2.7783505154639174
942,968,3.6350733473042482
943,969,4.044937975190076
944,970,3.4966517857142856
945,971,3.9222953634802518
946,972,3.137323943661972
947,973,3.812089971883786
948,974,3.3734177215189876
949,975,3.073529411764706
950,976,3.508080808080808
951,977,2.1666666666666665
952,979,3.127450980392157
953,980,3.1446540880503147
954,981,2.611344537815126
955,982,3.640527950310559
956,983,2.7083333333333335
957,984,2.689516129032258
958,985,3.4206349206349205
959,986,3.5011590843233846
960,987,3.1881188118811883
961,988,3.3294849023090585
962,989,3.4698795180722892
963,990,2.7381413359148112
964,991,3.5698924731182795
965,992,2.7534965034965033
966,993,3.498069498069498
967,994,3.9911211699164344
968,996,3.0108784335055754
969,997,3.5258620689655173
970,998,3.2219222462203025
971,999,3.2851140456182475
972,1000,3.090717299578059
973,1001,2.8181818181818183
974,1002,3.533557046979866
975,1003,3.141434262948207
976,1004,2.673344947735192
977,1005,2.5289256198347108
978,1006,3.246415770609319
979,1007,2.9601542416452444
980,1008,3.324561403508772
981,1009,3.139937106918239
982,1010,3.0778947368421052
983,1011,2.757227138643068
984,1012,3.542919001528273
985,1013,3.4205244122965643
986,1014,3.3771349862258955
987,1015,3.291220556745182
988,1016,3.1287349014621744
989,1017,3.509898411044543
990,1018,3.076980568011958
991,1019,3.514621871599565
992,1020,3.2783663704716335
993,1021,2.848000919117647
994,1022,3.5294710530559588
995,1023,3.7431142623397875
996,1024,3.165905631659056
997,1025,3.5543802549498236
998,1026,3.213768115942029
999,1027,3.297675315906241
1000,1028,3.720297831013273
1001,1029,3.4411135819363667
1002,1030,3.089169381107492
1003,1031,3.348641408342901
1004,1032,3.6190012970168612
1005,1033,3.4666609086197964
1006,1034,3.5240440324449596
1007,1035,3.80745862141211
1008,1036,3.9426714694978093
1009,1037,2.742079207920792
1010,1038,3.2228915662650603
1011,1039,3.064516129032258
1012,1040,3.3493975903614457
1013,1041,4.041847738612587
1014,1042,3.435199042202933
1015,1043,3.0125490196078433
1016,1044,3.326007326007326
1017,1045,3.0283018867924527
1018,1046,3.9609479305740987
1019,1047,3.4177881802223524
1020,1049,3.404229711141678
1021,1050,3.7607746863066014
1022,1051,3.565524193548387
1023,1052,3.3877551020408165
1024,1053,3.0427927927927927
1025,1054,3.4825721153846154
1026,1055,2.765498652291105
1027,1056,3.458386683738796
1028,1057,3.4255346896191967
1029,1058,3.278985507246377
1030,1059,3.539020371479928
1031,1060,3.8163884673748103
1032,1061,3.626586902913508
1033,1062,2.9941176470588236
1034,1063,3.289940828402367
1035,1065,2.96
1036,1066,3.9612427930813583
1037,1067,3.3950617283950617
1038,1068,3.64453125
1039,1069,3.9176728869374315
1040,1070,3.1216216216216215
1041,1071,3.338709677419355
1042,1073,3.705001820371356
1043,1075,3.469178082191781
1044,1076,3.824342105263158
1045,1077,3.8149865755430805
1046,1078,3.6992805755395683
1047,1079,3.823425456713367
1048,1080,3.983316551508628
1049,1081,3.5107142857142857
1050,1082,3.628351539225422
1051,1083,3.4598108747044916
1052,1084,3.8463814097067397
1053,1085,3.646868250539957
1054,1086,4.02230749219563
1055,1087,3.4295302013422817
1056,1088,3.274450709702508
1057,1089,4.094178913456022
1058,1090,3.902013422818792
1059,1091,2.8209059775840597
1060,1092,3.3653115768743844
1061,1093,3.3664874551971327
1062,1094,3.6330703532136654
1063,1095,3.8532838983050848
1064,1096,3.8943370165745854
1065,1097,3.7375193763107504
1066,1098,3.0664335664335662
1067,1099,3.806803594351733
1068,1100,2.8646005716864753
1069,1101,3.419539101758794
1070,1102,2.6149425287356323
1071,1103,3.777045724074318
1072,1104,3.946370136953097
1073,1105,2.3518518518518516
1074,1106,2.75
1075,1107,2.4494949494949494
1076,1109,2.8666666666666667
1077,1110,2.5833333333333335
1078,1111,3.9537487828627067
1079,1112,3.4019607843137254
1080,1113,3.1895509499136443
1081,1114,3.219924812030075
1082,1115,2.9545454545454546
1083,1116,3.357894736842105
1084,1117,3.660344827586207
1085,1118,2.8292682926829267
1086,1119,3.1526315789473682
1087,1120,3.546686330537377
1088,1121,2.83955223880597
1089,1122,2.659090909090909
1090,1123,3.618181818181818
1091,1124,3.689106836792992
1092,1125,3.6038272971690652
1093,1126,2.679085520745131
1094,1127,3.6768835371948025
1095,1128,3.09662775616083
1096,1129,3.397253907900296
1097,1130,3.21319018404908
1098,1131,4.1024523160762945
1099,1132,4.066227150134852
1100,1133,3.6016949152542375
1101,1134,3.1507936507936507
1102,1135,3.094419134396355
1103,1136,4.137098965409134
1104,1137,3.1962025316455698
1105,1138,3.4107142857142856
1106,1139,3.05
1107,1140,3.5232558139534884
1108,1141,2.375
1109,1142,3.0142857142857142
1110,1143,3.4191176470588234
